Temperature,Humidity,Time
23.10,64,2026-04-27 01:59:45
22.70,65,2026-04-27 01:59:53
22.70,65,2026-04-27 01:59:58
23.10,65,2026-04-27 02:00:04
22.70,65,2026-04-27 02:00:10
22.70,65,2026-04-27 02:00:16
22.70,65,2026-04-27 02:00:21
22.70,65,2026-04-27 02:00:27
23.10,65,2026-04-27 02:00:33
23.10,65,2026-04-27 02:00:39
22.70,65,2026-04-27 02:00:45
23.10,65,2026-04-27 02:00:50
22.70,66,2026-04-27 02:00:56
22.70,66,2026-04-27 02:01:01
22.70,65,2026-04-27 02:01:07
22.70,65,2026-04-27 02:01:13
22.70,65,2026-04-27 02:01:19
22.70,65,2026-04-27 02:01:24
23.10,65,2026-04-27 02:01:30
22.70,65,2026-04-27 02:01:36
22.70,65,2026-04-27 02:01:42
22.70,65,2026-04-27 02:01:48
22.70,65,2026-04-27 02:01:53
22.70,65,2026-04-27 02:02:00
22.70,65,2026-04-27 02:02:05
22.70,65,2026-04-27 02:02:11
22.70,65,2026-04-27 02:02:17
23.10,65,2026-04-27 02:02:24
23.10,65,2026-04-27 02:02:29
22.70,65,2026-04-27 02:02:35
22.70,65,2026-04-27 02:02:41
22.70,65,2026-04-27 02:02:47
23.10,65,2026-04-27 02:02:53
22.70,64,2026-04-27 02:02:58
22.70,64,2026-04-27 02:03:05
22.70,64,2026-04-27 02:03:11
23.10,64,2026-04-27 02:03:16
23.10,64,2026-04-27 02:03:22
22.70,64,2026-04-27 02:03:28
22.70,64,2026-04-27 02:03:34
22.70,64,2026-04-27 02:03:40
22.70,64,2026-04-27 02:03:47
23.10,64,2026-04-27 02:03:52
23.10,64,2026-04-27 02:03:58
22.70,64,2026-04-27 02:04:04
22.70,64,2026-04-27 02:04:10
22.70,64,2026-04-27 02:04:16
23.10,64,2026-04-27 02:04:21
23.10,64,2026-04-27 02:04:27
23.10,64,2026-04-27 02:04:33
23.10,64,2026-04-27 02:04:39
23.10,65,2026-04-27 02:04:45
22.70,65,2026-04-27 02:04:51
23.10,65,2026-04-27 02:04:56
22.70,65,2026-04-27 02:05:02
23.10,65,2026-04-27 02:05:08
23.10,65,2026-04-27 02:05:14
22.70,65,2026-04-27 02:05:19
23.10,65,2026-04-27 02:05:25
23.10,65,2026-04-27 02:05:31
22.70,65,2026-04-27 02:05:37
23.10,65,2026-04-27 02:05:45
23.10,65,2026-04-27 02:05:51
23.10,65,2026-04-27 02:05:57
22.70,65,2026-04-27 02:06:03
22.70,65,2026-04-27 02:06:08
23.10,65,2026-04-27 02:06:15
22.70,65,2026-04-27 02:06:20
22.70,65,2026-04-27 02:06:28
22.70,65,2026-04-27 02:06:34
23.10,65,2026-04-27 02:06:39
22.70,65,2026-04-27 02:06:45
22.70,65,2026-04-27 02:06:51
23.10,65,2026-04-27 02:06:56
22.70,65,2026-04-27 02:07:02
22.70,65,2026-04-27 02:07:08
22.70,65,2026-04-27 02:07:14
23.10,65,2026-04-27 02:07:20
22.70,65,2026-04-27 02:07:25
22.70,65,2026-04-27 02:07:31
23.10,65,2026-04-27 02:07:37
23.10,65,2026-04-27 02:07:43
22.70,65,2026-04-27 02:07:48
22.70,65,2026-04-27 02:07:54
22.70,65,2026-04-27 02:08:00
23.10,64,2026-04-27 02:08:05
23.10,64,2026-04-27 02:08:11
22.70,64,2026-04-27 02:08:17
23.10,64,2026-04-27 02:08:23
23.10,64,2026-04-27 02:08:28
22.70,64,2026-04-27 02:08:34
22.70,64,2026-04-27 02:08:40
23.10,64,2026-04-27 02:08:46
23.10,64,2026-04-27 02:08:51
23.10,64,2026-04-27 02:08:58
23.10,64,2026-04-27 02:09:04
23.10,64,2026-04-27 02:09:10
23.10,64,2026-04-27 02:09:15
22.70,64,2026-04-27 02:09:21
23.10,64,2026-04-27 02:09:27
22.70,64,2026-04-27 02:09:32
23.10,64,2026-04-27 02:09:38
23.10,64,2026-04-27 02:09:44
22.70,65,2026-04-27 02:09:50
23.10,65,2026-04-27 02:09:56
23.10,65,2026-04-27 02:10:02
23.10,65,2026-04-27 02:10:08
23.10,65,2026-04-27 02:10:14
22.70,65,2026-04-27 02:10:19
23.10,65,2026-04-27 02:10:25
22.70,65,2026-04-27 02:10:32
23.10,65,2026-04-27 02:10:38
22.70,65,2026-04-27 02:10:43
23.10,65,2026-04-27 02:10:49
23.10,65,2026-04-27 02:10:55
22.70,65,2026-04-27 02:11:01
22.70,65,2026-04-27 02:11:06
22.70,65,2026-04-27 02:11:12
23.10,65,2026-04-27 02:11:18
23.10,65,2026-04-27 02:11:24
22.70,65,2026-04-27 02:11:29
23.10,65,2026-04-27 02:11:35
23.10,65,2026-04-27 02:11:41
22.70,65,2026-04-27 02:11:46
23.10,65,2026-04-27 02:11:52
23.10,65,2026-04-27 02:11:58
23.10,65,2026-04-27 02:12:04
22.70,65,2026-04-27 02:12:10
22.70,65,2026-04-27 02:12:16
23.10,65,2026-04-27 02:12:22
22.70,65,2026-04-27 02:12:28
23.10,65,2026-04-27 02:12:33
22.70,65,2026-04-27 02:12:40
23.10,65,2026-04-27 02:12:46
23.10,65,2026-04-27 02:12:51
23.10,65,2026-04-27 02:12:57
23.10,65,2026-04-27 02:13:03
23.10,64,2026-04-27 02:13:09
22.70,64,2026-04-27 02:13:14
23.10,64,2026-04-27 02:13:20
22.70,64,2026-04-27 02:13:26
23.10,64,2026-04-27 02:13:32
22.70,64,2026-04-27 02:13:38
22.70,64,2026-04-27 02:13:44
22.70,64,2026-04-27 02:13:49
22.70,64,2026-04-27 02:13:55
22.70,64,2026-04-27 02:14:01
22.70,64,2026-04-27 02:14:07
22.70,63,2026-04-27 02:14:12
22.70,63,2026-04-27 02:14:19
23.10,63,2026-04-27 02:14:24
22.70,63,2026-04-27 02:14:30
22.70,63,2026-04-27 02:14:36
22.70,63,2026-04-27 02:14:42
22.50,63,2026-04-27 02:14:48
22.50,63,2026-04-27 02:14:53
22.70,63,2026-04-27 02:14:59
22.70,63,2026-04-27 02:15:05
22.70,63,2026-04-27 02:15:11
22.50,63,2026-04-27 02:15:17
22.70,63,2026-04-27 02:15:22
22.70,63,2026-04-27 02:15:29
22.70,63,2026-04-27 02:15:35
22.70,63,2026-04-27 02:15:41
22.70,63,2026-04-27 02:15:46
22.70,63,2026-04-27 02:15:52
22.70,63,2026-04-27 02:15:57
22.70,63,2026-04-27 02:16:03
22.70,63,2026-04-27 02:16:09
22.70,63,2026-04-27 02:16:15
22.50,63,2026-04-27 02:16:21
22.70,63,2026-04-27 02:16:26
22.50,63,2026-04-27 02:16:32
22.70,63,2026-04-27 02:16:38
22.50,63,2026-04-27 02:16:44
22.50,63,2026-04-27 02:16:50
22.50,63,2026-04-27 02:16:56
22.50,63,2026-04-27 02:17:01
22.50,63,2026-04-27 02:17:07
22.50,63,2026-04-27 02:17:13
22.50,63,2026-04-27 02:17:20
22.50,65,2026-04-27 02:17:25
22.50,63,2026-04-27 02:17:31
22.50,64,2026-04-27 02:17:37
22.50,63,2026-04-27 02:17:43
22.50,63,2026-04-27 02:17:49
22.50,65,2026-04-27 02:17:55
22.50,63,2026-04-27 02:18:01
22.50,63,2026-04-27 02:18:06
22.50,65,2026-04-27 02:18:12
22.50,64,2026-04-27 02:18:18
22.50,65,2026-04-27 02:18:24
22.50,64,2026-04-27 02:18:30
22.50,64,2026-04-27 02:18:35
22.50,64,2026-04-27 02:18:43
22.50,64,2026-04-27 02:18:49
22.50,64,2026-04-27 02:18:55
22.50,64,2026-04-27 02:19:01
22.50,64,2026-04-27 02:19:08
22.50,64,2026-04-27 02:19:14
22.50,64,2026-04-27 02:19:19
22.50,64,2026-04-27 02:19:25
22.50,64,2026-04-27 02:19:31
22.50,64,2026-04-27 02:19:37
22.50,64,2026-04-27 02:19:43
22.50,64,2026-04-27 02:19:48
22.50,64,2026-04-27 02:19:54
22.50,64,2026-04-27 02:20:00
22.50,64,2026-04-27 02:20:07
22.50,64,2026-04-27 02:20:12
22.20,64,2026-04-27 02:20:18
22.50,64,2026-04-27 02:20:24
22.20,64,2026-04-27 02:20:31
22.20,64,2026-04-27 02:20:37
22.20,64,2026-04-27 02:20:43
22.20,64,2026-04-27 02:20:49
22.20,64,2026-04-27 02:20:55
22.20,64,2026-04-27 02:21:00
22.20,64,2026-04-27 02:21:06
22.20,64,2026-04-27 02:21:12
22.50,64,2026-04-27 02:21:17
22.50,64,2026-04-27 02:21:23
22.20,64,2026-04-27 02:21:29
22.20,64,2026-04-27 02:21:35
22.20,64,2026-04-27 02:21:40
22.20,64,2026-04-27 02:21:46
22.20,64,2026-04-27 02:21:52
22.20,64,2026-04-27 02:21:59
22.20,64,2026-04-27 02:22:04
22.20,64,2026-04-27 02:22:10
22.20,64,2026-04-27 02:22:17
22.20,64,2026-04-27 02:22:22
22.20,64,2026-04-27 02:22:28
22.20,64,2026-04-27 02:22:34
22.20,64,2026-04-27 02:22:40
22.20,64,2026-04-27 02:22:45
22.20,64,2026-04-27 02:22:51
22.20,64,2026-04-27 02:22:57
22.20,64,2026-04-27 02:23:03
22.20,64,2026-04-27 02:23:09
22.20,64,2026-04-27 02:23:14
22.20,64,2026-04-27 02:23:20
22.20,64,2026-04-27 02:23:25
22.20,64,2026-04-27 02:23:31
22.20,64,2026-04-27 02:23:37
22.20,64,2026-04-27 02:23:43
22.20,64,2026-04-27 02:23:48
22.20,64,2026-04-27 02:23:54
22.20,64,2026-04-27 02:24:00
22.20,64,2026-04-27 02:24:06
22.20,64,2026-04-27 02:24:12
22.20,64,2026-04-27 02:24:17
22.20,64,2026-04-27 02:24:24
22.20,64,2026-04-27 02:24:29
22.20,64,2026-04-27 02:24:35
22.20,64,2026-04-27 02:24:41
22.20,64,2026-04-27 02:24:47
22.00,64,2026-04-27 02:24:52
22.00,64,2026-04-27 02:24:58
22.00,63,2026-04-27 02:25:04
22.20,63,2026-04-27 02:25:10
22.20,63,2026-04-27 02:25:16
22.20,63,2026-04-27 02:25:22
22.00,63,2026-04-27 02:25:29
22.00,63,2026-04-27 02:25:35
22.00,63,2026-04-27 02:25:40
22.00,63,2026-04-27 02:25:46
22.00,63,2026-04-27 02:25:52
22.00,63,2026-04-27 02:25:57
22.00,63,2026-04-27 02:26:03
22.00,63,2026-04-27 02:26:09
22.00,63,2026-04-27 02:26:15
22.00,63,2026-04-27 02:26:21
22.00,63,2026-04-27 02:26:26
22.00,63,2026-04-27 02:26:32
22.00,63,2026-04-27 02:26:37
22.00,63,2026-04-27 02:26:43
22.00,63,2026-04-27 02:26:49
22.20,63,2026-04-27 02:26:55
22.20,63,2026-04-27 02:27:00
22.00,63,2026-04-27 02:27:06
22.00,63,2026-04-27 02:27:14
22.00,63,2026-04-27 02:27:19
22.00,63,2026-04-27 02:27:25
22.00,63,2026-04-27 02:27:31
22.20,63,2026-04-27 02:27:37
22.00,63,2026-04-27 02:27:42
22.00,63,2026-04-27 02:27:48
22.00,63,2026-04-27 02:27:54
22.00,63,2026-04-27 02:28:00
22.20,63,2026-04-27 02:28:05
22.00,63,2026-04-27 02:28:11
22.00,63,2026-04-27 02:28:17
22.00,63,2026-04-27 02:28:22
22.00,63,2026-04-27 02:28:29
22.00,63,2026-04-27 02:28:35
22.00,63,2026-04-27 02:28:41
22.00,63,2026-04-27 02:28:46
22.00,63,2026-04-27 02:28:52
22.00,63,2026-04-27 02:28:58
22.20,63,2026-04-27 02:29:04
22.00,63,2026-04-27 02:29:10
22.00,63,2026-04-27 02:29:15
22.00,63,2026-04-27 02:29:21
22.00,63,2026-04-27 02:29:27
22.00,63,2026-04-27 02:29:33
22.00,63,2026-04-27 02:29:39
22.00,63,2026-04-27 02:29:45
22.00,63,2026-04-27 02:29:50
22.00,63,2026-04-27 02:29:56
22.00,63,2026-04-27 02:30:02
22.00,63,2026-04-27 02:30:08
22.00,63,2026-04-27 02:30:14
22.00,63,2026-04-27 02:30:19
22.00,63,2026-04-27 02:30:25
22.00,63,2026-04-27 02:30:31
22.00,63,2026-04-27 02:30:37
22.00,63,2026-04-27 02:30:43
22.00,63,2026-04-27 02:30:51
22.00,63,2026-04-27 02:30:56
22.00,63,2026-04-27 02:31:02
22.00,63,2026-04-27 02:31:08
22.00,63,2026-04-27 02:31:14
22.00,63,2026-04-27 02:31:20
22.00,63,2026-04-27 02:31:26
22.00,63,2026-04-27 02:31:31
22.00,63,2026-04-27 02:31:37
22.00,63,2026-04-27 02:31:45
22.00,63,2026-04-27 02:31:50
22.00,63,2026-04-27 02:31:56
22.00,63,2026-04-27 02:32:01
22.00,63,2026-04-27 02:32:07
22.00,63,2026-04-27 02:32:13
22.00,63,2026-04-27 02:32:19
22.00,63,2026-04-27 02:32:24
22.00,63,2026-04-27 02:32:30
22.00,63,2026-04-27 02:32:36
22.00,63,2026-04-27 02:32:44
22.00,63,2026-04-27 02:32:50
22.00,63,2026-04-27 02:32:55
22.00,63,2026-04-27 02:33:02
22.00,63,2026-04-27 02:33:07
22.00,63,2026-04-27 02:33:13
22.00,63,2026-04-27 02:33:19
22.00,63,2026-04-27 02:33:24
22.00,63,2026-04-27 02:33:30
22.00,63,2026-04-27 02:33:36
22.00,63,2026-04-27 02:33:42
22.00,63,2026-04-27 02:33:47
22.00,63,2026-04-27 02:33:53
22.00,63,2026-04-27 02:33:59
22.00,63,2026-04-27 02:34:05
22.00,63,2026-04-27 02:34:10
22.00,63,2026-04-27 02:34:16
22.00,63,2026-04-27 02:34:22
22.00,63,2026-04-27 02:34:27
22.00,63,2026-04-27 02:34:33
22.00,63,2026-04-27 02:34:39
22.00,63,2026-04-27 02:34:45
22.00,63,2026-04-27 02:34:50
22.00,63,2026-04-27 02:34:56
22.00,63,2026-04-27 02:35:03
22.00,62,2026-04-27 02:35:09
22.00,63,2026-04-27 02:35:14
22.00,63,2026-04-27 02:35:20
22.00,62,2026-04-27 02:35:26
22.00,62,2026-04-27 02:35:32
22.00,62,2026-04-27 02:35:37
22.00,62,2026-04-27 02:35:43
22.00,62,2026-04-27 02:35:49
22.00,62,2026-04-27 02:35:55
22.00,62,2026-04-27 02:36:01
22.00,62,2026-04-27 02:36:07
22.00,62,2026-04-27 02:36:12
22.00,62,2026-04-27 02:36:17
22.00,62,2026-04-27 02:36:23
22.00,62,2026-04-27 02:36:29
22.00,62,2026-04-27 02:36:35
22.00,62,2026-04-27 02:36:40
22.00,62,2026-04-27 02:36:46
22.00,62,2026-04-27 02:36:52
22.00,62,2026-04-27 02:36:57
22.00,62,2026-04-27 02:37:03
22.00,62,2026-04-27 02:37:09
22.00,62,2026-04-27 02:37:16
22.00,62,2026-04-27 02:37:22
22.00,62,2026-04-27 02:37:27
22.00,62,2026-04-27 02:37:33
22.00,62,2026-04-27 02:37:39
22.00,62,2026-04-27 02:37:44
22.00,62,2026-04-27 02:37:50
22.00,62,2026-04-27 02:37:56
22.00,62,2026-04-27 02:38:02
22.00,62,2026-04-27 02:38:07
22.00,62,2026-04-27 02:38:14
22.00,62,2026-04-27 02:38:20
22.00,62,2026-04-27 02:38:25
22.00,62,2026-04-27 02:38:31
22.00,62,2026-04-27 02:38:37
22.00,62,2026-04-27 02:38:42
22.00,62,2026-04-27 02:38:48
22.00,62,2026-04-27 02:38:54
22.00,62,2026-04-27 02:39:00
22.00,62,2026-04-27 02:39:05
22.00,62,2026-04-27 02:39:11
22.00,62,2026-04-27 02:39:17
22.00,62,2026-04-27 02:39:23
22.00,62,2026-04-27 02:39:28
22.00,62,2026-04-27 02:39:34
22.00,62,2026-04-27 02:39:40
22.00,62,2026-04-27 02:39:45
22.00,62,2026-04-27 02:39:51
22.00,62,2026-04-27 02:39:57
22.00,62,2026-04-27 02:40:03
22.00,62,2026-04-27 02:40:08
22.00,62,2026-04-27 02:40:16
22.00,62,2026-04-27 02:40:22
22.00,62,2026-04-27 02:40:28
22.00,62,2026-04-27 02:40:33
22.00,62,2026-04-27 02:40:39
22.00,62,2026-04-27 02:40:45
22.00,62,2026-04-27 02:40:51
22.00,62,2026-04-27 02:40:56
22.00,62,2026-04-27 02:41:02
22.00,62,2026-04-27 02:41:08
22.00,62,2026-04-27 02:41:14
22.00,62,2026-04-27 02:41:19
22.00,62,2026-04-27 02:41:27
22.00,62,2026-04-27 02:41:33
22.00,62,2026-04-27 02:41:38
22.00,62,2026-04-27 02:41:44
22.00,62,2026-04-27 02:41:50
22.00,62,2026-04-27 02:41:55
22.00,62,2026-04-27 02:42:01
22.00,62,2026-04-27 02:42:07
22.00,62,2026-04-27 02:42:13
22.00,62,2026-04-27 02:42:18
22.00,62,2026-04-27 02:42:24
22.00,62,2026-04-27 02:42:30
22.00,62,2026-04-27 02:42:36
22.00,62,2026-04-27 02:42:42
22.00,62,2026-04-27 02:42:48
22.00,62,2026-04-27 02:42:54
22.00,62,2026-04-27 02:43:00
22.00,62,2026-04-27 02:43:05
22.00,62,2026-04-27 02:43:11
22.00,62,2026-04-27 02:43:17
22.00,62,2026-04-27 02:43:22
22.00,62,2026-04-27 02:43:28
22.00,62,2026-04-27 02:43:34
22.00,62,2026-04-27 02:43:40
22.00,62,2026-04-27 02:43:45
22.00,62,2026-04-27 02:43:51
22.00,62,2026-04-27 02:43:57
22.00,62,2026-04-27 02:44:02
22.00,62,2026-04-27 02:44:08
22.00,62,2026-04-27 02:44:14
22.00,62,2026-04-27 02:44:20
22.00,62,2026-04-27 02:44:25
22.00,62,2026-04-27 02:44:31
22.00,62,2026-04-27 02:44:37
22.00,62,2026-04-27 02:44:44
22.00,62,2026-04-27 02:44:49
22.00,62,2026-04-27 02:44:55
22.00,62,2026-04-27 02:45:01
22.00,62,2026-04-27 02:45:07
22.00,62,2026-04-27 02:45:12
22.00,62,2026-04-27 02:45:18
22.00,62,2026-04-27 02:45:24
22.00,62,2026-04-27 02:45:30
22.00,62,2026-04-27 02:45:36
22.00,62,2026-04-27 02:45:41
22.00,63,2026-04-27 02:45:48
22.00,63,2026-04-27 02:45:55
22.00,63,2026-04-27 02:46:02
22.00,63,2026-04-27 02:46:09
22.20,63,2026-04-27 02:46:15
22.00,63,2026-04-27 02:46:22
22.00,63,2026-04-27 02:46:29
22.20,63,2026-04-27 02:46:36
22.20,63,2026-04-27 02:46:43
22.20,63,2026-04-27 02:46:49
22.20,63,2026-04-27 02:46:56
22.20,63,2026-04-27 02:47:03
22.20,63,2026-04-27 02:47:10
22.20,63,2026-04-27 02:47:16
22.20,63,2026-04-27 02:47:21
22.20,63,2026-04-27 02:47:27
22.20,63,2026-04-27 02:47:33
22.20,63,2026-04-27 02:47:39
22.20,63,2026-04-27 02:47:44
22.20,63,2026-04-27 02:47:50
22.20,63,2026-04-27 02:47:56
22.20,63,2026-04-27 02:48:02
22.20,63,2026-04-27 02:48:08
22.20,63,2026-04-27 02:48:14
22.20,63,2026-04-27 02:48:20
22.20,63,2026-04-27 02:48:25
22.20,63,2026-04-27 02:48:31
22.50,63,2026-04-27 02:48:37
22.20,63,2026-04-27 02:48:43
22.50,63,2026-04-27 02:48:48
22.20,63,2026-04-27 02:48:54
22.20,63,2026-04-27 02:49:00
22.50,62,2026-04-27 02:49:06
22.20,62,2026-04-27 02:49:11
22.20,62,2026-04-27 02:49:17
22.20,62,2026-04-27 02:49:24
22.50,62,2026-04-27 02:49:29
22.20,62,2026-04-27 02:49:35
22.20,62,2026-04-27 02:49:41
22.20,62,2026-04-27 02:49:47
22.20,62,2026-04-27 02:49:52
22.20,62,2026-04-27 02:49:58
22.20,62,2026-04-27 02:50:04
22.50,62,2026-04-27 02:50:10
22.20,62,2026-04-27 02:50:15
22.50,62,2026-04-27 02:50:21
22.20,62,2026-04-27 02:50:28
22.50,62,2026-04-27 02:50:33
22.20,62,2026-04-27 02:50:39
22.20,62,2026-04-27 02:50:45
22.20,62,2026-04-27 02:50:51
22.20,62,2026-04-27 02:50:58
22.20,62,2026-04-27 02:51:03
22.20,62,2026-04-27 02:51:09
22.20,62,2026-04-27 02:51:15
22.20,62,2026-04-27 02:51:21
22.20,62,2026-04-27 02:51:27
22.20,61,2026-04-27 02:51:33
22.20,61,2026-04-27 02:51:38
22.20,61,2026-04-27 02:51:44
22.20,61,2026-04-27 02:51:50
22.20,61,2026-04-27 02:51:55
22.20,61,2026-04-27 02:52:01
22.20,61,2026-04-27 02:52:07
22.20,61,2026-04-27 02:52:13
22.20,61,2026-04-27 02:52:18
22.20,61,2026-04-27 02:52:24
22.20,61,2026-04-27 02:52:31
22.20,61,2026-04-27 02:52:38
22.20,61,2026-04-27 02:52:43
22.20,61,2026-04-27 02:52:49
22.20,61,2026-04-27 02:52:55
22.20,61,2026-04-27 02:53:00
22.20,61,2026-04-27 02:53:06
22.20,61,2026-04-27 02:53:12
22.20,61,2026-04-27 02:53:18
22.20,61,2026-04-27 02:53:23
22.20,61,2026-04-27 02:53:29
22.20,61,2026-04-27 02:53:35
22.20,61,2026-04-27 02:53:41
22.20,61,2026-04-27 02:53:47
22.20,61,2026-04-27 02:53:53
22.20,61,2026-04-27 02:53:59
22.20,61,2026-04-27 02:54:04
22.20,61,2026-04-27 02:54:10
22.20,61,2026-04-27 02:54:16
22.20,61,2026-04-27 02:54:22
22.20,61,2026-04-27 02:54:27
22.20,61,2026-04-27 02:54:33
22.20,61,2026-04-27 02:54:40
22.20,61,2026-04-27 02:54:46
22.20,61,2026-04-27 02:54:51
22.00,61,2026-04-27 02:54:57
22.20,61,2026-04-27 02:55:03
22.00,61,2026-04-27 02:55:09
22.00,61,2026-04-27 02:55:14
22.20,61,2026-04-27 02:55:20
22.00,61,2026-04-27 02:55:26
22.00,61,2026-04-27 02:55:32
22.00,61,2026-04-27 02:55:37
22.00,61,2026-04-27 02:55:43
22.00,61,2026-04-27 02:55:49
22.00,61,2026-04-27 02:55:54
22.00,61,2026-04-27 02:56:00
22.00,61,2026-04-27 02:56:07
22.00,61,2026-04-27 02:56:13
22.00,61,2026-04-27 02:56:19
22.00,61,2026-04-27 02:56:25
22.00,61,2026-04-27 02:56:30
22.00,61,2026-04-27 02:56:36
22.00,61,2026-04-27 02:56:42
22.00,61,2026-04-27 02:56:48
22.00,61,2026-04-27 02:56:54
22.00,61,2026-04-27 02:56:59
22.00,61,2026-04-27 02:57:05
22.00,61,2026-04-27 02:57:11
22.00,61,2026-04-27 02:57:17
22.00,61,2026-04-27 02:57:22
22.00,61,2026-04-27 02:57:28
22.00,61,2026-04-27 02:57:34
22.00,61,2026-04-27 02:57:40
22.00,61,2026-04-27 02:57:45
22.00,61,2026-04-27 02:57:52
22.00,61,2026-04-27 02:57:58
22.00,61,2026-04-27 02:58:03
22.00,60,2026-04-27 02:58:09
22.00,60,2026-04-27 02:58:15
22.00,60,2026-04-27 02:58:21
22.00,60,2026-04-27 02:58:26
22.00,60,2026-04-27 02:58:32
22.00,60,2026-04-27 02:58:38
22.00,60,2026-04-27 02:58:44
22.00,60,2026-04-27 02:58:49
22.00,60,2026-04-27 02:58:55
22.00,60,2026-04-27 02:59:01
22.00,60,2026-04-27 02:59:06
22.00,60,2026-04-27 02:59:12
22.00,60,2026-04-27 02:59:18
21.80,60,2026-04-27 02:59:24
21.80,60,2026-04-27 02:59:29
21.80,60,2026-04-27 02:59:35
21.80,60,2026-04-27 02:59:41
21.80,60,2026-04-27 02:59:47
21.80,60,2026-04-27 02:59:52
21.80,60,2026-04-27 02:59:58
21.80,60,2026-04-27 03:00:05
21.80,60,2026-04-27 03:00:10
21.80,60,2026-04-27 03:00:16
21.80,61,2026-04-27 03:00:22
21.80,61,2026-04-27 03:00:28
21.80,61,2026-04-27 03:00:34
21.80,61,2026-04-27 03:00:39
21.80,61,2026-04-27 03:00:45
21.80,61,2026-04-27 03:00:51
21.80,61,2026-04-27 03:00:57
21.80,61,2026-04-27 03:01:03
21.80,61,2026-04-27 03:01:09
22.00,61,2026-04-27 03:01:14
22.00,61,2026-04-27 03:01:20
22.00,61,2026-04-27 03:01:26
22.00,61,2026-04-27 03:01:32
22.00,61,2026-04-27 03:01:37
22.00,61,2026-04-27 03:01:43
22.00,61,2026-04-27 03:01:49
22.00,61,2026-04-27 03:01:55
22.00,61,2026-04-27 03:02:00
22.00,61,2026-04-27 03:02:06
22.00,61,2026-04-27 03:02:12
22.00,61,2026-04-27 03:02:17
22.00,61,2026-04-27 03:02:23
22.00,61,2026-04-27 03:02:29
22.00,61,2026-04-27 03:02:35
22.00,61,2026-04-27 03:02:40
22.00,61,2026-04-27 03:02:46
22.00,61,2026-04-27 03:02:52
22.00,61,2026-04-27 03:02:57
22.00,61,2026-04-27 03:03:03
22.00,61,2026-04-27 03:03:09
22.00,61,2026-04-27 03:03:16
22.00,61,2026-04-27 03:03:21
22.00,61,2026-04-27 03:03:27
22.20,61,2026-04-27 03:03:33
22.00,61,2026-04-27 03:03:39
22.00,61,2026-04-27 03:03:44
22.00,61,2026-04-27 03:03:50
22.00,61,2026-04-27 03:03:56
22.00,61,2026-04-27 03:04:02
22.00,61,2026-04-27 03:04:07
22.00,61,2026-04-27 03:04:13
22.00,61,2026-04-27 03:04:20
22.00,61,2026-04-27 03:04:25
22.00,61,2026-04-27 03:04:31
22.00,61,2026-04-27 03:04:37
22.00,61,2026-04-27 03:04:43
22.00,61,2026-04-27 03:04:49
22.00,61,2026-04-27 03:04:55
22.00,61,2026-04-27 03:05:00
22.00,61,2026-04-27 03:05:06
22.00,61,2026-04-27 03:05:12
22.00,61,2026-04-27 03:05:18
22.00,61,2026-04-27 03:05:24
22.00,61,2026-04-27 03:05:29
22.00,61,2026-04-27 03:05:36
22.00,61,2026-04-27 03:05:42
22.00,61,2026-04-27 03:05:47
22.00,61,2026-04-27 03:05:53
22.00,61,2026-04-27 03:05:59
22.00,61,2026-04-27 03:06:05
22.00,61,2026-04-27 03:06:11
22.00,61,2026-04-27 03:06:16
22.00,61,2026-04-27 03:06:22
22.00,61,2026-04-27 03:06:30
22.00,61,2026-04-27 03:06:35
22.00,61,2026-04-27 03:06:41
22.00,61,2026-04-27 03:06:47
22.00,61,2026-04-27 03:06:53
22.00,61,2026-04-27 03:06:59
22.00,61,2026-04-27 03:07:04
22.00,62,2026-04-27 03:07:10
22.00,62,2026-04-27 03:07:16
22.00,62,2026-04-27 03:07:22
22.00,62,2026-04-27 03:07:28
22.00,62,2026-04-27 03:07:35
22.20,62,2026-04-27 03:07:40
22.20,62,2026-04-27 03:07:46
22.20,62,2026-04-27 03:07:52
22.20,62,2026-04-27 03:07:58
22.20,62,2026-04-27 03:08:03
22.20,62,2026-04-27 03:08:09
22.20,62,2026-04-27 03:08:15
22.20,62,2026-04-27 03:08:21
22.20,62,2026-04-27 03:08:26
22.20,62,2026-04-27 03:08:32
22.20,62,2026-04-27 03:08:38
22.20,62,2026-04-27 03:08:43
22.20,62,2026-04-27 03:08:49
22.20,62,2026-04-27 03:08:55
22.20,63,2026-04-27 03:09:01
22.20,63,2026-04-27 03:09:06
22.20,62,2026-04-27 03:09:12
22.20,62,2026-04-27 03:09:18
22.20,63,2026-04-27 03:09:24
22.20,63,2026-04-27 03:09:29
22.50,63,2026-04-27 03:09:35
22.50,63,2026-04-27 03:09:41
22.50,63,2026-04-27 03:09:46
22.20,62,2026-04-27 03:09:52
22.50,63,2026-04-27 03:09:58
22.50,63,2026-04-27 03:10:04
22.50,63,2026-04-27 03:10:10
22.50,62,2026-04-27 03:10:16
22.20,62,2026-04-27 03:10:21
22.50,62,2026-04-27 03:10:27
22.50,62,2026-04-27 03:10:33
22.50,62,2026-04-27 03:10:38
22.50,62,2026-04-27 03:10:46
22.20,62,2026-04-27 03:10:51
22.50,62,2026-04-27 03:10:57
22.50,62,2026-04-27 03:11:03
22.50,62,2026-04-27 03:11:09
22.20,62,2026-04-27 03:11:15
22.50,62,2026-04-27 03:11:20
22.50,62,2026-04-27 03:11:26
22.50,62,2026-04-27 03:11:32
